Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
25,4.7,Snack ,motorcycle ,17,10.708
29,5,Meal ,scooter ,18,10.602
29,4.6,Buffet ,electric_scooter ,43,13.406
27,4.6,Snack ,motorcycle ,21,11.917
30,4.7,Buffet ,motorcycle ,29,4.561
34,4.6,Buffet ,motorcycle ,42,20.254
21,4.8,Buffet ,electric_scooter ,24,16.82
37,4.1,Drinks ,motorcycle ,49,20.254
39,4.7,Buffet ,motorcycle ,27,6.118
29,4.6,Drinks ,motorcycle ,25,9.158
35,5,Buffet ,scooter ,38,7.79
25,4.7,Snack ,motorcycle ,26,7.803
35,4.9,Drinks ,scooter ,21,7.661
25,5,Buffet ,scooter ,13,6.117
26,4.9,Snack ,scooter ,16,1.552
25,4.9,Drinks ,scooter ,24,10.587
38,4.6,Buffet ,motorcycle ,27,4.597
27,4,Meal ,scooter ,34,4.597
26,4.7,Buffet ,motorcycle ,22,4.561
29,4.6,Meal ,electric_scooter ,26,10.725
33,4.7,Drinks ,motorcycle ,31,9.348
37,4.9,Meal ,motorcycle ,35,6.209
25,4.9,Drinks ,motorcycle ,24,7.448
32,5,Buffet ,scooter ,25,7.659
26,4.9,Meal ,scooter ,21,5.959
35,5,Snack ,scooter ,30,4.597
20,5,Drinks ,motorcycle ,24,12.162
29,4.8,Meal ,scooter ,29,1.555
27,4.6,Buffet ,motorcycle ,13,8.938
36,4.9,Snack ,motorcycle ,25,1.49
23,4,Buffet ,scooter ,39,12.162
26,4.8,Buffet ,motorcycle ,22,19.761
38,4.3,Drinks ,motorcycle ,43,17.079
37,4.7,Drinks ,motorcycle ,28,12.42
29,5,Buffet ,electric_scooter ,26,7.79
34,4.3,Buffet ,scooter ,34,20.179
34,4.8,Meal ,motorcycle ,29,9.348
31,4.6,Snack ,motorcycle ,37,7.79
38,4.6,Meal ,scooter ,26,4.658
36,5,Snack ,motorcycle ,22,1.532
35,4.6,Drinks ,motorcycle ,36,19.911
31,5,Buffet ,motorcycle ,20,11.917
25,4.9,Snack ,scooter ,26,10.906
39,4.8,Meal ,motorcycle ,28,6.054
22,4.8,Drinks ,scooter ,14,1.532
33,4.9,Drinks ,motorcycle ,34,4.663
39,4.9,Drinks ,scooter ,20,7.661
39,4.5,Buffet ,scooter ,20,1.537
30,4.3,Buffet ,motorcycle ,46,17.166
33,4.8,Meal ,scooter ,38,19.66
26,4.8,Drinks ,motorcycle ,18,19.894
29,5,Snack ,motorcycle ,20,16.385
30,4.5,Buffet ,motorcycle ,22,20.253
32,4.7,Snack ,motorcycle ,21,19.916
36,4.8,Meal ,scooter ,27,7.763
25,5,Meal ,electric_scooter ,18,13.407
33,4,Buffet ,motorcycle ,26,9.435
24,4.5,Buffet ,electric_scooter ,13,20.206
24,4.6,Meal ,scooter ,12,5.86
23,4,Buffet ,motorcycle ,33,12.099
24,4.8,Snack ,motorcycle ,19,17.138
39,4.2,Drinks ,motorcycle ,31,13.682
34,4.6,Meal ,electric_scooter ,15,1.558
27,4.6,Meal ,scooter ,28,10.757
23,5,Snack ,scooter ,22,13.789
22,4.6,Buffet ,motorcycle ,19,6.29
23,4.6,Meal ,motorcycle ,11,1.492
29,4.6,Snack ,scooter ,19,3.116
22,5,Drinks ,motorcycle ,21,1.492
22,4.9,Buffet ,motorcycle ,12,2.98
33,4.3,Meal ,scooter ,31,9.435
38,4.7,Drinks ,motorcycle ,38,7.79
34,4.2,Meal ,motorcycle ,48,13.971
37,4.7,Snack ,motorcycle ,22,7.764
35,4.9,Buffet ,scooter ,24,7.601
21,4.6,Snack ,motorcycle ,16,6.117
29,4.6,Drinks ,scooter ,24,9.221
35,4.8,Snack ,scooter ,27,7.562
31,4.1,Meal ,motorcycle ,33,1.49
37,4.8,Drinks ,motorcycle ,23,9.327
29,4.6,Meal ,motorcycle ,11,6.054
35,4.8,Meal ,motorcycle ,20,1.555
32,3.9,Drinks ,electric_scooter ,38,10.427
28,5,Drinks ,motorcycle ,29,12.257
28,4.6,Drinks ,electric_scooter ,30,3.06
29,4.6,Snack ,motorcycle ,44,16.721
22,4.3,Snack ,motorcycle ,23,4.528
34,4.6,Drinks ,motorcycle ,28,1.573
39,4.8,Snack ,scooter ,27,4.406
21,4.7,Meal ,motorcycle ,13,1.553
36,4.8,Buffet ,motorcycle ,30,14.153
35,4.9,Meal ,scooter ,30,10.587
25,4.7,Drinks ,scooter ,21,19.618
26,5,Snack ,motorcycle ,29,4.539
32,4,Meal ,scooter ,32,3.027
35,4.6,Snack ,scooter ,30,6.037
31,5,Drinks ,motorcycle ,26,13.681
28,4.9,Buffet ,motorcycle ,19,1.553
33,4.9,Drinks ,scooter ,12,2.93
26,4.6,Drinks ,scooter ,10,1.532
32,4.7,Snack ,motorcycle ,28,9.082
34,4.7,Meal ,motorcycle ,32,5171.596
33,4.6,Buffet ,motorcycle ,29,3.074
35,4.7,Meal ,motorcycle ,28,6.21
33,4.3,Meal ,motorcycle ,40,17.077
26,4.9,Meal ,motorcycle ,42,19.973
25,4.8,Snack ,motorcycle ,36,12.58
34,4.9,Buffet ,motorcycle ,40,13.682
32,5,Drinks ,motorcycle ,25,20.968
29,4.6,Snack ,motorcycle ,10,1.53
33,4.8,Meal ,motorcycle ,48,16.852
25,4.7,Meal ,scooter ,19,7.762
29,4.6,Buffet ,scooter ,19,2453.788
31,5,Snack ,scooter ,34,7.79
38,4.8,Meal ,scooter ,22,1.51
26,4.8,Snack ,motorcycle ,14,3.06
26,4,Snack ,motorcycle ,37,13.62
32,4.7,Drinks ,motorcycle ,35,6.05
30,4.3,Snack ,motorcycle ,22,1.555
24,4,Buffet ,motorcycle ,32,6.147
34,4.7,Buffet ,motorcycle ,29,1.553
25,4.6,Meal ,motorcycle ,22,10.725
24,4.1,Meal ,motorcycle ,44,7.863
27,4.2,Snack ,motorcycle ,34,12.1
24,4.5,Drinks ,motorcycle ,27,4.663
34,4.2,Snack ,motorcycle ,35,8.938
33,4.5,Meal ,scooter ,20,1.561
24,4.6,Meal ,scooter ,14,6.037
37,4.8,Drinks ,motorcycle ,33,13.789
38,3.5,Drinks ,scooter ,34,16.788
20,4.9,Buffet ,motorcycle ,14,6.05
32,4.1,Snack ,motorcycle ,37,10.711
21,4,Meal ,motorcycle ,31,12.58
25,4.6,Snack ,scooter ,12,7.325
21,4.7,Buffet ,scooter ,25,9.327
31,4.6,Buffet ,scooter ,19,1.49
36,4.9,Meal ,motorcycle ,22,1.52
37,4.9,Buffet ,motorcycle ,28,3.019
29,4.8,Drinks ,motorcycle ,18,9.193
29,4.6,Buffet ,motorcycle ,12,3.145
26,5,Buffet ,motorcycle ,40,19.975
29,4.7,Buffet ,motorcycle ,27,4.544
29,4.8,Drinks ,motorcycle ,18,7.79
29,4.6,Drinks ,motorcycle ,31,9.193
28,4.6,Drinks ,motorcycle ,25,13.831
29,4.8,Drinks ,scooter ,19,16.635
39,4.8,Buffet ,electric_scooter ,26,7.772
30,4.6,Snack ,scooter ,28,5.959
34,3.5,Meal ,scooter ,39,10.866
24,4.8,Meal ,scooter ,26,4.674
34,4.7,Meal ,scooter ,10,3.116
22,4.8,Drinks ,scooter ,13,13.631
30,4.3,Drinks ,scooter ,34,10.428
21,4.8,Drinks ,scooter ,23,10.427
22,4.5,Drinks ,motorcycle ,16,1.561
30,4.5,Drinks ,scooter ,30,12.42
36,4.6,Buffet ,motorcycle ,25,9.435
30,4.9,Drinks ,motorcycle ,24,8.939
37,3.7,Meal ,scooter ,32,10.866
20,4.8,Buffet ,scooter ,26,3.145
37,5,Buffet ,electric_scooter ,17,3.025
31,4.9,Snack ,scooter ,30,3.041
33,4.6,Buffet ,motorcycle ,30,16.384
29,4.8,Buffet ,motorcycle ,15,3.019
22,5,Buffet ,motorcycle ,35,17.077
22,4.6,Drinks ,motorcycle ,21,7.65
25,4.8,Snack ,scooter ,19,2.979
28,4.8,Buffet ,motorcycle ,24,4.663
23,4.9,Meal ,motorcycle ,18,5.96
29,4.6,Buffet ,motorcycle ,30,13.971
26,4.9,Meal ,motorcycle ,21,14.022
27,4.6,Snack ,scooter ,28,6.037
29,4.6,Drinks ,electric_scooter ,18,7.547
36,4.8,Meal ,motorcycle ,28,10.57
34,4.7,Drinks ,motorcycle ,42,10.587
20,4.7,Buffet ,motorcycle ,17,9.316
34,4.5,Snack ,scooter ,26,10.881
34,4.6,Meal ,scooter ,31,7.632
38,4.8,Meal ,motorcycle ,18,17.098
35,4.8,Buffet ,scooter ,33,8.938
29,5,Drinks ,motorcycle ,28,19.884
27,5,Meal ,scooter ,11,7.325
20,4.9,Snack ,electric_scooter ,36,12.464
34,4,Buffet ,motorcycle ,45,6.119
29,4.6,Snack ,motorcycle ,12,6.218
30,4.5,Buffet ,scooter ,24,14.022
29,4.9,Buffet ,scooter ,12,9.193
20,4.5,Buffet ,motorcycle ,24,6.29
28,4.5,Meal ,scooter ,18,3.145
21,4.9,Drinks ,electric_scooter ,18,10.758
25,2.6,Buffet ,scooter ,34,20.253
36,5,Drinks ,motorcycle ,34,9.178
37,4.3,Meal ,scooter ,42,13.612
39,4.6,Snack ,scooter ,15,12.465
34,4.6,Buffet ,scooter ,43,12.464
34,4.7,Meal ,motorcycle ,16,3.109
33,4.9,Buffet ,motorcycle ,15,17.077
32,4.9,Meal ,scooter ,24,19.363
24,4.6,Meal ,motorcycle ,27,7.79
36,4.7,Buffet ,scooter ,20,12.464
28,4.6,Snack ,scooter ,25,16.394
36,4.3,Snack ,scooter ,34,4.544
22,4.6,Snack ,scooter ,11,1.573
31,4.9,Drinks ,motorcycle ,30,11.008
20,4.8,Meal ,scooter ,14,7.79
37,4.8,Buffet ,motorcycle ,44,13.611
39,4.8,Snack ,motorcycle ,33,4.595
21,2.6,Snack ,motorcycle ,37,19.76
24,4.9,Snack ,motorcycle ,31,11.917
23,4.8,Buffet ,scooter ,24,20.071
38,4.8,Snack ,scooter ,30,6.209
21,4.7,Buffet ,motorcycle ,27,10.642
20,4.6,Snack ,scooter ,17,10.428
34,4.3,Snack ,motorcycle ,28,2.977
33,3.7,Buffet ,scooter ,33,12.42
39,4.6,Buffet ,electric_scooter ,35,9.435
36,5,Buffet ,motorcycle ,22,4.579
29,4.6,Meal ,motorcycle ,20,9.192
25,5,Buffet ,motorcycle ,17,13.612
28,4.8,Buffet ,scooter ,16,13.83
33,4.9,Snack ,motorcycle ,44,19.891
35,3.6,Buffet ,motorcycle ,31,13.583
37,4.9,Buffet ,motorcycle ,25,17.074
35,4.6,Snack ,motorcycle ,25,13.789
27,5,Drinks ,motorcycle ,13,1.537
33,4.2,Snack ,motorcycle ,32,9.122
22,4.9,Drinks ,motorcycle ,27,4.469
31,4.1,Buffet ,motorcycle ,32,9.326
35,4.9,Meal ,motorcycle ,28,9.175
23,4.9,Drinks ,motorcycle ,14,1.52
39,4.8,Snack ,motorcycle ,29,6.29
29,4.6,Buffet ,motorcycle ,20,7.648
29,4.6,Snack ,scooter ,41,20.886
36,4.7,Snack ,motorcycle ,38,16.83
30,4.6,Meal ,motorcycle ,17,7.562
34,4.9,Meal ,scooter ,16,1.513
22,4.9,Meal ,scooter ,16,12.58
33,4.6,Snack ,motorcycle ,25,7.646
28,4.7,Snack ,motorcycle ,18,1.573
21,4.6,Drinks ,motorcycle ,23,6.233
29,4.6,Drinks ,motorcycle ,44,4971.067
25,4.6,Meal ,motorcycle ,29,7.547
25,4.7,Drinks ,motorcycle ,13,7.449
23,4.7,Drinks ,scooter ,28,13.59
21,4.8,Drinks ,motorcycle ,21,14.153
26,4.7,Buffet ,motorcycle ,11,11.72
28,4.8,Drinks ,motorcycle ,26,3.041
21,4.7,Buffet ,electric_scooter ,11,10.427
29,4.9,Meal ,motorcycle ,22,7.601
22,4.8,Meal ,scooter ,21,4.528
36,4.7,Drinks ,electric_scooter ,30,16.647
33,5,Drinks ,motorcycle ,17,6.29
35,4.2,Meal ,motorcycle ,35,10.707
34,4.8,Meal ,motorcycle ,23,9.316
38,4.6,Snack ,electric_scooter ,22,7.684
29,4.5,Snack ,scooter ,19,17.074
22,4.8,Buffet ,motorcycle ,18,6.218
36,4.9,Buffet ,motorcycle ,49,4.469
22,4.4,Buffet ,motorcycle ,36,9.315
34,4.8,Drinks ,scooter ,19,3.059
28,4.7,Drinks ,motorcycle ,25,5.953
27,4.5,Meal ,electric_scooter ,18,20.177
32,4.8,Meal ,motorcycle ,24,12.417
34,5,Drinks ,motorcycle ,47,10.869
30,4.3,Buffet ,motorcycle ,33,13.611
38,4.4,Meal ,scooter ,33,1.555
26,4.2,Buffet ,motorcycle ,38,6.059
23,4.9,Buffet ,motorcycle ,25,16.384
33,4.9,Snack ,scooter ,49,10.565
34,4.9,Drinks ,motorcycle ,26,16.113
38,4.7,Buffet ,motorcycle ,33,7.863
38,4,Drinks ,motorcycle ,34,6.04
32,4.8,Snack ,motorcycle ,24,4.538
23,4.8,Drinks ,electric_scooter ,25,10.809
27,4.7,Meal ,electric_scooter ,21,3.019
31,5,Buffet ,scooter ,15,3.088
37,4.1,Buffet ,motorcycle ,32,3.025
26,4.9,Drinks ,scooter ,16,4.589
28,4.4,Meal ,motorcycle ,43,14.022
28,4.1,Snack ,motorcycle ,26,7.763
29,4.6,Snack ,scooter ,24,8.938
24,4.6,Buffet ,scooter ,34,10.881
24,4.6,Drinks ,scooter ,16,1.49
26,5,Snack ,scooter ,17,13.829
20,4.8,Snack ,scooter ,25,16.635
26,4.8,Snack ,scooter ,23,7.863
33,4,Meal ,motorcycle ,39,10.865
27,4.8,Snack ,motorcycle ,46,10.641
29,4.6,Buffet ,scooter ,38,12.162
37,4.6,Snack ,motorcycle ,47,10.925
37,4.8,Buffet ,motorcycle ,48,4.658
36,4.8,Drinks ,scooter ,19,3.059
36,4.6,Buffet ,motorcycle ,21,1.532
20,4.6,Buffet ,motorcycle ,44,12.255
33,4.5,Drinks ,motorcycle ,31,13.789
34,4.9,Drinks ,electric_scooter ,30,12.099
38,4.8,Meal ,scooter ,27,4.538
20,4.8,Drinks ,scooter ,22,7.684
21,4.8,Buffet ,electric_scooter ,27,5.959
26,4.7,Meal ,scooter ,23,7.461
30,4.8,Meal ,scooter ,22,14.153
25,4.7,Snack ,motorcycle ,22,10.565
27,4.8,Drinks ,scooter ,22,1.509
32,4.9,Buffet ,scooter ,18,7.562
34,4.9,Meal ,motorcycle ,47,12.107
22,4.3,Snack ,motorcycle ,29,4.538
37,4.6,Drinks ,scooter ,26,7.763
20,4.9,Buffet ,motorcycle ,17,4.469
37,4.3,Drinks ,scooter ,38,10.757
23,4.7,Drinks ,motorcycle ,28,6.037
29,4.7,Snack ,electric_scooter ,25,10.867
25,4.9,Drinks ,motorcycle ,18,6.082
34,4.3,Buffet ,motorcycle ,31,7.45
36,4.4,Snack ,motorcycle ,40,16.721
29,4.9,Meal ,scooter ,15,1.513
28,4.6,Drinks ,motorcycle ,14,13.83
37,4.1,Snack ,scooter ,34,7.449
35,4.5,Meal ,electric_scooter ,16,4.718
23,4.3,Meal ,motorcycle ,21,3.116
39,4.7,Buffet ,scooter ,15,1.555
29,4.7,Drinks ,motorcycle ,24,7.562
36,4.6,Snack ,scooter ,38,9.19
35,4.6,Meal ,motorcycle ,27,10.707
37,4.7,Drinks ,scooter ,37,6.29
30,4.6,Meal ,scooter ,18,7.546
34,4.6,Meal ,scooter ,28,10.866
50,6,Meal ,motorcycle ,17,16454.249
29,4.6,Meal ,motorcycle ,28,4.528
28,4.9,Snack ,scooter ,23,7.79
30,4.8,Drinks ,motorcycle ,16,5.959
38,4.7,Drinks ,motorcycle ,39,19.761
26,4.5,Drinks ,scooter ,15,4.718
28,4.9,Buffet ,motorcycle ,25,13.682
39,4.9,Snack ,motorcycle ,25,20.852
34,4.7,Buffet ,electric_scooter ,38,20.443
37,4.4,Drinks ,motorcycle ,43,3.105
32,4.1,Meal ,motorcycle ,40,17.077
22,5,Buffet ,motorcycle ,23,9.122
30,5,Meal ,scooter ,19,4.657
31,4.7,Buffet ,scooter ,14,4.468
24,4.6,Meal ,electric_scooter ,10,4.465
23,4.9,Buffet ,motorcycle ,28,4.561
34,4.9,Buffet ,motorcycle ,17,4.59
35,4.1,Snack ,scooter ,32,19.916
33,4.9,Snack ,motorcycle ,26,3.041
37,4.2,Drinks ,scooter ,40,17.098
25,4.6,Snack ,scooter ,18,3.074
27,4.7,Snack ,scooter ,11,1.552
39,4.5,Buffet ,motorcycle ,28,12.239
23,4.7,Meal ,electric_scooter ,11,4.718
37,4.8,Drinks ,motorcycle ,29,4.538
35,4.8,Snack ,motorcycle ,34,7.574
29,4.9,Meal ,motorcycle ,12,2.977
32,4.9,Snack ,motorcycle ,16,10.445
29,4.6,Snack ,motorcycle ,20,1.532
23,4.7,Snack ,electric_scooter ,26,7.562
27,4.7,Meal ,motorcycle ,25,19.976
35,4.9,Meal ,motorcycle ,26,10.881
25,4,Drinks ,motorcycle ,38,6.29
36,5,Drinks ,scooter ,24,1.554
36,4.5,Meal ,scooter ,30,4.664
36,4.3,Drinks ,motorcycle ,44,20.182
26,4.9,Snack ,scooter ,15,4.674
36,4.7,Buffet ,scooter ,27,12.417
29,4.6,Drinks ,motorcycle ,32,4.53
36,4.5,Drinks ,electric_scooter ,21,19.977
28,4.7,Snack ,motorcycle ,28,4.465
29,4.6,Meal ,bicycle ,21,4.597
23,4.9,Snack ,motorcycle ,39,12.162
29,4.6,Snack ,motorcycle ,54,19.66
34,3.9,Meal ,electric_scooter ,33,11.008
39,4.8,Buffet ,motorcycle ,23,9.314
25,4.8,Drinks ,motorcycle ,19,10.589
26,4.5,Meal ,motorcycle ,36,13.83
30,4.8,Drinks ,electric_scooter ,22,17.098
37,4.6,Drinks ,motorcycle ,28,3.041
20,4.7,Drinks ,scooter ,11,7.762
35,4.8,Snack ,motorcycle ,36,10.707
33,4.6,Drinks ,electric_scooter ,25,1.552
23,4,Snack ,motorcycle ,33,16.903
38,5,Drinks ,electric_scooter ,36,20.443
37,4,Snack ,motorcycle ,33,5.86
32,4.8,Meal ,scooter ,28,7.547
36,4.9,Drinks ,motorcycle ,11,2.937
28,4.7,Buffet ,electric_scooter ,23,17.298
21,4.8,Drinks ,motorcycle ,29,9.435
20,4.5,Snack ,electric_scooter ,20,6.232
27,4.7,Buffet ,electric_scooter ,13,12.435
21,4.6,Meal ,scooter ,35,16.721
29,4.9,Buffet ,motorcycle ,22,1.558
30,5,Drinks ,electric_scooter ,25,16.903
22,4.8,Meal ,electric_scooter ,13,3.03
23,4.7,Drinks ,scooter ,23,7.563
36,4.6,Meal ,scooter ,28,1.52
22,4.9,Drinks ,motorcycle ,27,7.803
32,4.4,Meal ,motorcycle ,49,8.938
32,5,Drinks ,motorcycle ,42,13.612
24,4.7,Meal ,electric_scooter ,23,13.99
34,4.8,Buffet ,scooter ,17,1.553
21,4.1,Snack ,motorcycle ,18,1.573
32,4.9,Snack ,motorcycle ,26,20.178
36,4.7,Buffet ,scooter ,18,4.658
37,4.1,Meal ,motorcycle ,25,4.538
38,4.7,Drinks ,scooter ,34,9.193
34,4.3,Snack ,scooter ,37,20.443
34,4.6,Meal ,motorcycle ,27,6.116
25,4.7,Buffet ,motorcycle ,36,19.688
38,4.8,Meal ,electric_scooter ,22,20.443
25,4.8,Meal ,scooter ,21,9.264
29,4.6,Buffet ,motorcycle ,27,1.513
39,4.3,Meal ,electric_scooter ,32,4.718
29,4.7,Buffet ,scooter ,13,6.05
21,4.5,Buffet ,scooter ,30,10.642
25,4.6,Buffet ,scooter ,17,20.255
35,4.5,Meal ,scooter ,30,9.193
31,4.8,Drinks ,motorcycle ,26,12.464
21,2.5,Meal ,scooter ,42,10.588
38,4.8,Snack ,motorcycle ,37,4.538
29,4.7,Drinks ,motorcycle ,22,3.025
38,4.9,Meal ,motorcycle ,15,20.181
31,4.9,Drinks ,motorcycle ,24,2.98
26,5,Meal ,motorcycle ,40,17.098
25,4.3,Snack ,motorcycle ,16,3.065
39,4.5,Snack ,motorcycle ,29,10.713
35,4.3,Meal ,motorcycle ,33,13.774
30,4.6,Meal ,motorcycle ,27,4.596
38,4.3,Meal ,scooter ,39,13.971
29,4.6,Drinks ,motorcycle ,24,4.465
30,4.8,Meal ,scooter ,28,7.772
27,4.9,Buffet ,motorcycle ,29,19.975
25,4.7,Buffet ,scooter ,14,1.558
27,4.3,Buffet ,motorcycle ,45,5.969
24,4.7,Drinks ,motorcycle ,18,12.294
29,4.9,Buffet ,scooter ,29,9.076
26,4.8,Snack ,scooter ,17,9.327
29,4.3,Drinks ,motorcycle ,26,9.056
35,4.8,Snack ,electric_scooter ,27,3.109
25,4.8,Snack ,scooter ,18,13.391
22,4.8,Buffet ,electric_scooter ,15,7.791
30,4.3,Buffet ,motorcycle ,32,6.21
32,4.6,Snack ,scooter ,28,3.074
25,4.1,Snack ,motorcycle ,35,10.881
28,4.7,Snack ,motorcycle ,28,9.316
25,4.2,Buffet ,motorcycle ,33,20.207
24,4.6,Drinks ,electric_scooter ,35,11.983
24,4.1,Meal ,motorcycle ,41,10.706
30,4.7,Drinks ,motorcycle ,16,10.428
23,4.5,Snack ,motorcycle ,15,7.763
31,4.8,Meal ,motorcycle ,26,1.537
29,4.6,Snack ,motorcycle ,37,11.917
28,4.7,Drinks ,scooter ,26,13.788
29,4.2,Snack ,scooter ,34,9.435
21,5,Meal ,scooter ,18,7.763
20,4.9,Snack ,motorcycle ,26,6.218
25,4.5,Buffet ,motorcycle ,15,19.671
21,4.9,Meal ,motorcycle ,19,1.537
38,5,Buffet ,scooter ,28,20.443
37,4,Buffet ,motorcycle ,48,12.464
21,4.6,Meal ,scooter ,20,14.153
35,4.1,Drinks ,scooter ,39,6.147
32,3.9,Drinks ,scooter ,36,12.235
20,4.7,Meal ,motorcycle ,21,17.137
30,4.9,Drinks ,scooter ,30,16.384
34,4.6,Drinks ,scooter ,17,1.537
23,4.8,Buffet ,motorcycle ,34,11.917
21,5,Snack ,motorcycle ,32,12.258
24,5,Drinks ,motorcycle ,35,10.867
20,4.8,Meal ,motorcycle ,29,6.037
28,4.8,Meal ,motorcycle ,29,7.631
26,4.8,Buffet ,motorcycle ,26,12.078
30,4.7,Drinks ,scooter ,22,9.088
26,4.9,Buffet ,scooter ,11,6.232
22,4.6,Drinks ,motorcycle ,27,6.129
33,4.1,Meal ,scooter ,39,6.147
28,4.9,Buffet ,scooter ,14,1.573
21,4.8,Drinks ,motorcycle ,43,19.916
32,4.8,Snack ,electric_scooter ,29,13.631
25,4.6,Drinks ,motorcycle ,41,16.852
20,4.7,Drinks ,motorcycle ,17,3.105
30,4.8,Drinks ,motorcycle ,24,4.674
38,4.6,Meal ,scooter ,26,9.314
39,4.5,Buffet ,motorcycle ,21,3.145
21,5,Buffet ,motorcycle ,42,13.971
27,4.9,Buffet ,electric_scooter ,14,2.93
34,4.8,Drinks ,scooter ,15,1.532
21,5,Meal ,motorcycle ,19,13.681
36,4,Buffet ,motorcycle ,20,3.105
23,4.9,Drinks ,motorcycle ,15,1.509
21,5,Drinks ,motorcycle ,28,12.58
32,4.5,Drinks ,motorcycle ,26,4.589
29,5,Buffet ,motorcycle ,29,16.66
32,4.7,Snack ,scooter ,26,1.555
21,5,Snack ,motorcycle ,29,9.179
32,4,Drinks ,motorcycle ,32,6.129
36,4.8,Meal ,motorcycle ,21,7.461
31,5,Meal ,scooter ,20,6.29
24,4.9,Meal ,motorcycle ,46,11.915
39,4,Meal ,motorcycle ,48,17.099
29,4.5,Meal ,motorcycle ,16,12.464
36,4.8,Drinks ,motorcycle ,30,6.21
21,4.7,Drinks ,motorcycle ,35,16.637
29,4.8,Buffet ,motorcycle ,22,12.257
23,4.1,Meal ,electric_scooter ,31,10.906
34,4.9,Meal ,motorcycle ,40,20.443
23,4.8,Meal ,electric_scooter ,15,7.602
39,5,Snack ,motorcycle ,23,6.05
33,4.8,Meal ,scooter ,23,11.917
26,5,Drinks ,motorcycle ,23,4.477
21,4.9,Meal ,motorcycle ,41,14.045
39,4.8,Drinks ,motorcycle ,36,17.077
28,4.6,Buffet ,scooter ,18,4.658
24,5,Buffet ,motorcycle ,22,12.435
27,4.6,Drinks ,electric_scooter ,16,16.721
30,5,Buffet ,motorcycle ,48,12.117
38,4,Buffet ,motorcycle ,46,12.241
25,4.8,Drinks ,motorcycle ,26,12.257
25,4.6,Meal ,scooter ,18,10.565
35,4.3,Snack ,motorcycle ,22,3.025
37,4.6,Meal ,scooter ,26,17.137
24,4.9,Drinks ,motorcycle ,20,4.674
38,4.1,Drinks ,motorcycle ,26,1.573
39,4.5,Buffet ,motorcycle ,26,19.76
33,4.7,Meal ,motorcycle ,27,4.61
35,4.3,Snack ,scooter ,33,4.663
31,4.2,Drinks ,motorcycle ,40,17.138
27,4.9,Drinks ,scooter ,31,10.564
26,4.7,Drinks ,scooter ,15,10.724
29,4.6,Meal ,motorcycle ,22,5.953
21,4.8,Buffet ,motorcycle ,23,4.579
35,4.1,Snack ,scooter ,48,12.075
33,4.3,Meal ,scooter ,33,7.772
22,4.9,Meal ,scooter ,28,12.257
25,4.9,Snack ,motorcycle ,30,20.443
29,4.6,Snack ,motorcycle ,23,4721.666
37,5,Buffet ,motorcycle ,29,9.122
35,4.6,Meal ,motorcycle ,25,1.553
33,4.8,Snack ,scooter ,31,4.663
21,4.6,Meal ,motorcycle ,22,6.129
22,4.7,Buffet ,motorcycle ,42,16.476
29,5,Snack ,motorcycle ,13,19.344
31,4.9,Meal ,motorcycle ,19,1.515
35,4.5,Drinks ,scooter ,27,1.465
22,4,Buffet ,scooter ,33,13.774
20,4.8,Meal ,motorcycle ,22,9.22
36,4.9,Meal ,motorcycle ,40,6.211
33,4.6,Meal ,motorcycle ,21,4.477
26,4.9,Meal ,scooter ,19,6.147
35,4.6,Snack ,scooter ,29,17.298
29,4.6,Buffet ,scooter ,22,1.465
24,3.3,Buffet ,scooter ,42,10.428
22,4.6,Meal ,scooter ,16,2.979
39,4.7,Drinks ,motorcycle ,37,10.594
30,4.5,Drinks ,scooter ,26,7.448
22,4.5,Meal ,scooter ,10,3.06
38,4.6,Snack ,motorcycle ,29,4.589
36,4.8,Drinks ,scooter ,10,3.121
22,4.8,Meal ,motorcycle ,17,3.145
23,4.8,Buffet ,scooter ,29,17.097
37,4.6,Snack ,motorcycle ,25,19.363
24,4.5,Buffet ,scooter ,13,1.561
35,4.9,Drinks ,motorcycle ,40,1.553
21,4.8,Drinks ,motorcycle ,30,12.435
20,4.8,Drinks ,motorcycle ,15,7.863
37,4.8,Meal ,scooter ,11,1.52
38,4.6,Meal ,motorcycle ,30,9.192
26,4.6,Meal ,scooter ,15,9.193
37,4.7,Snack ,motorcycle ,22,4.539
38,4,Drinks ,scooter ,35,6.29
36,4.6,Buffet ,motorcycle ,16,9.056
38,4.4,Meal ,motorcycle ,40,19.688
37,4.7,Drinks ,scooter ,30,16.636
37,4.7,Snack ,electric_scooter ,29,1.532
37,4.6,Meal ,motorcycle ,49,1.49
20,5,Drinks ,scooter ,21,19.878
22,4.3,Buffet ,motorcycle ,54,6.29
29,4.6,Buffet ,scooter ,13,9.178
32,4.7,Meal ,motorcycle ,30,9.326
25,4.8,Drinks ,motorcycle ,23,6.209
33,4,Drinks ,motorcycle ,40,19.913
25,4.5,Buffet ,motorcycle ,13,3.041
37,4.7,Snack ,scooter ,22,3.027
28,4.8,Drinks ,motorcycle ,19,10.906
27,5,Drinks ,scooter ,36,10.587
21,4.5,Buffet ,motorcycle ,46,13.789
24,4.3,Drinks ,electric_scooter ,32,10.724
23,4.8,Meal ,motorcycle ,34,12.294
23,4.9,Meal ,motorcycle ,35,13.682
33,4.6,Snack ,motorcycle ,18,3.145
24,4.5,Drinks ,motorcycle ,24,13.406
